date,Y,trimestre,y,XB,C,L,A,z,T_lin,S_lin,I_lin,z_SA,T_final,I_final,y_SA_final,Y_SA_final,epsilon,evento
1999-10-01,24256.6551771422,1999-T4,10.096446299008305,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.0508643024754,10.010106663414158,0.0362775031942741,0.00448013586695062,10.014586799281108,10.0550460478384,0.00448013586695062,10.0595261837053,23377.427141696466,0.0102434831390166,
2000-01-01,23758.6554780085,2000-T1,10.075702184249536,0.052604235325009754,0.00766485090076695,0.044939384424242806,0,10.0230979489245,10.020273318789657,0.00426643090908187,-0.00144180077421119,10.018831518015446,10.0652127032139,-0.00144180077421119,10.0637709024397,23476.86864594656,-0.0155608238234394,
2000-04-01,23830.3984672159,2000-T2,10.078717291195789,0.044939384424242806,0,0.044939384424242806,0,10.0337779067716,10.029727478974857,0.00508320073294436,-0.00103277293624515,10.028694706038612,10.0746668633991,-0.00103277293624515,10.0736340904629,23709.571123254664,0.00503992836637159,
2000-07-01,22949.2754306078,2000-T3,10.04104164333922,0.0433328541524875,-0.00160653027175531,0.044939384424242806,0,9.99770878918671,10.041009102536057,-0.0447336114339749,0.00143329808459747,10.042442400620654,10.0859484869603,0.00143329808459747,10.0873817850449,24037.773912427452,0.00189895627601087,
2000-10-01,25075.318040685,2000-T4,10.12963929632637,0.0433328541524875,-0.00160653027175531,0.044939384424242806,0,10.0863064421739,10.051532254338257,0.0359734031150815,-0.00119921527946509,10.050333039058792,10.0964716387625,-0.00119921527946509,10.0952724234831,24228.19758940717,-0.00956194564120532,
2001-01-01,24563.146041348,2001-T1,10.10900247020356,0.04399096439574247,-9.484200285003401e-4,0.044939384424242806,0,10.0650115058079,10.061145259340156,0.00210298710692674,0.00176325936079103,10.062908518700947,10.1060846437644,0.00176325936079103,10.1078479031252,24534.802606934423,-0.00268863697205223,
2001-04-01,24833.5556152224,2001-T2,10.119951066608035,0.044939384424242806,0,0.044939384424242806,0,10.0750116821838,10.066998606147857,0.00653174930940664,0.00148132672650725,10.068479932874364,10.1119379905721,0.00148132672650725,10.1134193172986,24671.877650265116,0.00228702911074581,
2001-07-01,23583.4762407284,2001-T3,10.068301586496544,0.0433328541524875,-0.00160653027175531,0.044939384424242806,0,10.024968732344,10.069011879311857,-0.043295139204251,-7.48007763636593e-4,10.06826387154822,10.1139512637361,-7.48007763636593e-4,10.1132032559725,24666.54758749358,-0.0128559902609854,
2001-10-01,25649.1573514276,2001-T4,10.152265998263088,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.1066840017302,10.072507970936657,0.035618639064019,-0.00144260827056364,10.071065362666094,10.1174473553609,-0.00144260827056364,10.1160047470904,24735.747587803486,-0.0125111305692257,
2002-01-01,24856.3951798879,2002-T1,10.120870349718944,0.041741822015285035,-0.003197562408957774,0.044939384424242806,0,10.0791285277036,10.080846357672057,-4.94863041036566e-4,-0.00122296692735979,10.079623390744697,10.1257857420963,-0.00122296692735979,10.1245627751689,24948.34522090949,-0.0078432340878464,
2002-04-01,25476.2214434965,2002-T2,10.145500803693096,0.044939384424242806,0,0.044939384424242806,0,10.1005614192689,10.092905068606857,0.00740183446591564,2.54516196079635e-4,10.093159584802937,10.1378444530311,2.54516196079635e-4,10.1380989692272,25288.34683568766,0.0127790006270854,
2002-07-01,24580.1410860037,2002-T3,10.109694122973517,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.0641121264406,10.105509301149057,-0.041791375718183,3.94201009696005e-4,10.105903502158753,10.1504486855733,3.94201009696005e-4,10.150842886583,25612.68169663755,0.00602583358725329,
2002-10-01,26875.4770357141,2002-T4,10.198969515438538,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.1533875189056,10.118587082521257,0.0361126988492279,-0.00131226246497107,10.117274820056286,10.1635264669455,-0.00131226246497107,10.1622142044806,25905.593884934933,1.9530519530627e-4,
2003-01-01,26182.1081080134,2003-T1,10.172831559828357,0.041741822015285035,-0.003197562408957774,0.044939384424242806,0,10.1310897378131,10.131972992671557,-0.00298804198806592,0.0021047871296247,10.134077779801181,10.1769123770958,0.0021047871296247,10.1790171642254,26344.562191415993,6.40684874321522e-4,
2003-04-01,26787.4678113695,2003-T2,10.195689438152348,0.044939384424242806,0,0.044939384424242806,0,10.1507500537281,10.142154864974756,0.0079619766722968,6.33212081032397e-4,10.142788077055789,10.187094249399,6.33212081032397e-4,10.18772746148,26575.03343854233,0.00574992695899879,
2003-07-01,25708.7675611492,2003-T3,10.154587362944069,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.1090053664112,10.148891518904756,-0.0403283929626855,4.42240469121558e-4,10.149333759373878,10.193830903329,4.42240469121558e-4,10.1942731437981,26749.55572561746,-0.00174821969722748,
2003-10-01,27917.5992461485,2003-T4,10.237012566293426,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.1914305697605,10.157569109605758,0.0371253812996932,-0.00326392114495277,10.154305188460805,10.20250849403,-0.00326392114495277,10.199244572885,26882.870352546815,-0.00673522051337027,
2004-01-01,27416.7078795296,2004-T1,10.218907883163105,0.052604235325009754,0.00766485090076695,0.044939384424242806,0,10.1663036478381,10.174217064760557,-0.0059870574649376,-0.00192635945755093,10.172290705303006,10.2191564491848,-0.00192635945755093,10.2172300897273,27370.74687433598,-0.00245199446461142,
2004-04-01,28299.0465742997,2004-T2,10.250583393109736,0.044939384424242806,0,0.044939384424242806,0,10.2056440086855,10.196958317812056,0.00768421698069049,0.0010014738926607,10.197959791704717,10.2418977022363,0.0010014738926607,10.242899176129,28082.42391375041,0.0230648041803945,
2004-07-01,27621.5718222615,2004-T3,10.226352334187682,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.1807703376548,10.218421975198257,-0.0390188232201374,0.0013671856766404,10.219789160874898,10.2633613596225,0.0013671856766404,10.2647285452991,28702.185403125943,0.0158419070766615,
2004-10-01,30373.1006011607,2004-T4,10.321312647038633,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.2757306505057,10.234453319153758,0.0393625420519166,0.00191478930000777,10.236368108453766,10.279392703578,0.00191478930000777,10.281307492878,29182.00388278302,0.00857034610855058,
2005-01-01,29113.9909693902,2005-T1,10.278974126943552,0.041741822015285035,-0.003197562408957774,0.044939384424242806,0,10.2372323049283,10.245894963148457,-0.00817449264374322,-4.88165576395971e-4,10.24540679757206,10.2908343475727,-4.88165576395971e-4,10.2903461819963,29446.96659762656,-0.0148148178057603,
2005-04-01,29980.7053976262,2005-T2,10.308309300319955,0.044939384424242806,0,0.044939384424242806,0,10.2633699158958,10.258362706720657,0.00710910305608335,-0.00210189388094051,10.256260812839717,10.3033020911449,-0.00210189388094051,10.3012001972639,29768.32528378136,3.74606808063347e-4,
2005-07-01,29202.5425713727,2005-T3,10.282011058827699,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.2364290622948,10.274397141503357,-0.038833514310643,8.65435102014089e-4,10.275262576605371,10.3193365259276,8.65435102014089e-4,10.3202019610296,30339.384350821863,0.00725833440853814,
2005-10-01,32050.5175431645,2005-T4,10.375068610211091,0.0433328541524875,-0.00160653027175531,0.044939384424242806,0,10.3317357560586,10.289821605737258,0.0410458156007279,8.68334720619757e-4,10.290689940457877,10.3347609901615,8.68334720619757e-4,10.3356293248821,30811.070151292468,0.00539141165092584,
